Artist,Week,genre,Days to Peak,track,Length,Rank
Avant,4th,Rock,42,My First Love,4:28,43.0
Avant,5th,Rock,21,Separated,4:13,26.0
Avant,5th,Rock,42,My First Love,4:28,39.0
Avant,6th,Rock,21,Separated,4:13,30.0
Avant,6th,Rock,42,My First Love,4:28,33.0
Avant,7th,Rock,21,Separated,4:13,35.0
Avant,7th,Rock,42,My First Love,4:28,26.0
Avant,8th,Rock,21,Separated,4:13,32.0
Avant,8th,Rock,42,My First Love,4:28,26.0
Avant,9th,Rock,21,Separated,4:13,32.0
Avant,9th,Rock,42,My First Love,4:28,26.0
BBMak,10th,Rock,91,Back Here,3:35,18.0
BBMak,11th,Rock,91,Back Here,3:35,19.0
BBMak,12th,Rock,91,Back Here,3:35,15.0
BBMak,13th,Rock,91,Back Here,3:35,18.0
BBMak,14th,Rock,91,Back Here,3:35,13.0
BBMak,15th,Rock,91,Back Here,3:35,16.0
BBMak,16th,Rock,91,Back Here,3:35,15.0
BBMak,17th,Rock,91,Back Here,3:35,16.0
BBMak,18th,Rock,91,Back Here,3:35,16.0
BBMak,19th,Rock,91,Back Here,3:35,17.0
BBMak,1st,Rock,91,Back Here,3:35,99.0
BBMak,20th,Rock,91,Back Here,3:35,15.0
BBMak,21st,Rock,91,Back Here,3:35,18.0
BBMak,22nd,Rock,91,Back Here,3:35,17.0
BBMak,23rd,Rock,91,Back Here,3:35,16.0
BBMak,24th,Rock,91,Back Here,3:35,22.0
BBMak,25th,Rock,91,Back Here,3:35,24.0
BBMak,26th,Rock,91,Back Here,3:35,30.0
BBMak,27th,Rock,91,Back Here,3:35,36.0
BBMak,28th,Rock,91,Back Here,3:35,37.0
BBMak,29th,Rock,91,Back Here,3:35,42.0
BBMak,2nd,Rock,91,Back Here,3:35,86.0
BBMak,30th,Rock,91,Back Here,3:35,45.0
BBMak,31st,Rock,91,Back Here,3:35,49.0
BBMak,3rd,Rock,91,Back Here,3:35,60.0
BBMak,4th,Rock,91,Back Here,3:35,52.0
BBMak,5th,Rock,91,Back Here,3:35,38.0
BBMak,6th,Rock,91,Back Here,3:35,34.0
BBMak,7th,Rock,91,Back Here,3:35,28.0
BBMak,8th,Rock,91,Back Here,3:35,21.0
BBMak,9th,Rock,91,Back Here,3:35,18.0
"Backstreet Boys, The",10th,Rock,35,The One,3:46,61.0
"Backstreet Boys, The",10th,Rock,49,Shape Of My Heart,3:49,12.0
"Backstreet Boys, The",10th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,9.0
"Backstreet Boys, The",11th,Rock,35,The One,3:46,76.0
"Backstreet Boys, The",11th,Rock,49,Shape Of My Heart,3:49,17.0
"Backstreet Boys, The",11th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,7.0
"Backstreet Boys, The",12th,Rock,35,The One,3:46,90.0
"Backstreet Boys, The",12th,Rock,49,Shape Of My Heart,3:49,19.0
"Backstreet Boys, The",12th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,6.0
"Backstreet Boys, The",13th,Rock,35,The One,3:46,93.0
"Backstreet Boys, The",13th,Rock,49,Shape Of My Heart,3:49,29.0
"Backstreet Boys, The",13th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,6.0
"Backstreet Boys, The",14th,Rock,35,The One,3:46,93.0
"Backstreet Boys, The",14th,Rock,49,Shape Of My Heart,3:49,26.0
"Backstreet Boys, The",14th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,6.0
"Backstreet Boys, The",15th,Rock,35,The One,3:46,100.0
"Backstreet Boys, The",15th,Rock,49,Shape Of My Heart,3:49,24.0
"Backstreet Boys, The",15th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,8.0
"Backstreet Boys, The",16th,Rock,49,Shape Of My Heart,3:49,31.0
"Backstreet Boys, The",16th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,9.0
"Backstreet Boys, The",17th,Rock,49,Shape Of My Heart,3:49,52.0
"Backstreet Boys, The",17th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,13.0
"Backstreet Boys, The",18th,Rock,49,Shape Of My Heart,3:49,63.0
"Backstreet Boys, The",18th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,19.0
"Backstreet Boys, The",19th,Rock,49,Shape Of My Heart,3:49,62.0
"Backstreet Boys, The",19th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,23.0
"Backstreet Boys, The",1st,Rock,35,The One,3:46,58.0
"Backstreet Boys, The",1st,Rock,49,Shape Of My Heart,3:49,39.0
"Backstreet Boys, The",1st,Rock,77,Show Me The Meaning Of Being Lonely,3:54,74.0
"Backstreet Boys, The",20th,Rock,49,Shape Of My Heart,3:49,70.0
"Backstreet Boys, The",20th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,26.0
"Backstreet Boys, The",21st,Rock,77,Show Me The Meaning Of Being Lonely,3:54,32.0
"Backstreet Boys, The",22nd,Rock,77,Show Me The Meaning Of Being Lonely,3:54,34.0
"Backstreet Boys, The",23rd,Rock,77,Show Me The Meaning Of Being Lonely,3:54,45.0
"Backstreet Boys, The",24th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,47.0
"Backstreet Boys, The",2nd,Rock,35,The One,3:46,50.0
"Backstreet Boys, The",2nd,Rock,49,Shape Of My Heart,3:49,25.0
"Backstreet Boys, The",2nd,Rock,77,Show Me The Meaning Of Being Lonely,3:54,62.0
"Backstreet Boys, The",3rd,Rock,35,The One,3:46,43.0
"Backstreet Boys, The",3rd,Rock,49,Shape Of My Heart,3:49,24.0
"Backstreet Boys, The",3rd,Rock,77,Show Me The Meaning Of Being Lonely,3:54,55.0
"Backstreet Boys, The",4th,Rock,35,The One,3:46,37.0
"Backstreet Boys, The",4th,Rock,49,Shape Of My Heart,3:49,15.0
"Backstreet Boys, The",4th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,25.0
"Backstreet Boys, The",5th,Rock,35,The One,3:46,31.0
"Backstreet Boys, The",5th,Rock,49,Shape Of My Heart,3:49,12.0
"Backstreet Boys, The",5th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,16.0
"Backstreet Boys, The",6th,Rock,35,The One,3:46,30.0
"Backstreet Boys, The",6th,Rock,49,Shape Of My Heart,3:49,12.0
"Backstreet Boys, The",6th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,14.0
"Backstreet Boys, The",7th,Rock,35,The One,3:46,39.0
"Backstreet Boys, The",7th,Rock,49,Shape Of My Heart,3:49,10.0
"Backstreet Boys, The",7th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,12.0
"Backstreet Boys, The",8th,Rock,35,The One,3:46,47.0
"Backstreet Boys, The",8th,Rock,49,Shape Of My Heart,3:49,9.0
"Backstreet Boys, The",8th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,10.0
"Backstreet Boys, The",9th,Rock,35,The One,3:46,55.0
"Backstreet Boys, The",9th,Rock,49,Shape Of My Heart,3:49,10.0
"Backstreet Boys, The",9th,Rock,77,Show Me The Meaning Of Being Lonely,3:54,12.0
"Badu, Erkyah",10th,Rock,49,Bag Lady,5:03,9.0
"Badu, Erkyah",11th,Rock,49,Bag Lady,5:03,8.0
"Badu, Erkyah",12th,Rock,49,Bag Lady,5:03,11.0
"Badu, Erkyah",13th,Rock,49,Bag Lady,5:03,15.0
"Badu, Erkyah",14th,Rock,49,Bag Lady,5:03,21.0
"Badu, Erkyah",15th,Rock,49,Bag Lady,5:03,26.0
"Badu, Erkyah",16th,Rock,49,Bag Lady,5:03,29.0
"Badu, Erkyah",17th,Rock,49,Bag Lady,5:03,26.0
"Badu, Erkyah",18th,Rock,49,Bag Lady,5:03,38.0
"Badu, Erkyah",19th,Rock,49,Bag Lady,5:03,56.0
"Badu, Erkyah",1st,Rock,49,Bag Lady,5:03,67.0
"Badu, Erkyah",20th,Rock,49,Bag Lady,5:03,66.0
"Badu, Erkyah",2nd,Rock,49,Bag Lady,5:03,53.0
"Badu, Erkyah",3rd,Rock,49,Bag Lady,5:03,42.0
"Badu, Erkyah",4th,Rock,49,Bag Lady,5:03,41.0
"Badu, Erkyah",5th,Rock,49,Bag Lady,5:03,48.0
"Badu, Erkyah",6th,Rock,49,Bag Lady,5:03,42.0
"Badu, Erkyah",7th,Rock,49,Bag Lady,5:03,34.0
"Badu, Erkyah",8th,Rock,49,Bag Lady,5:03,6.0
"Badu, Erkyah",9th,Rock,49,Bag Lady,5:03,9.0
Baha Men,10th,R&B,91,Who Let The Dogs Out,3:17,54.0
Baha Men,11th,R&B,91,Who Let The Dogs Out,3:17,53.0
Baha Men,12th,R&B,91,Who Let The Dogs Out,3:17,53.0
Baha Men,13th,R&B,91,Who Let The Dogs Out,3:17,43.0
Baha Men,14th,R&B,91,Who Let The Dogs Out,3:17,40.0
Baha Men,15th,R&B,91,Who Let The Dogs Out,3:17,44.0
Baha Men,16th,R&B,91,Who Let The Dogs Out,3:17,41.0
Baha Men,17th,R&B,91,Who Let The Dogs Out,3:17,51.0
Baha Men,18th,R&B,91,Who Let The Dogs Out,3:17,65.0
Baha Men,19th,R&B,91,Who Let The Dogs Out,3:17,78.0
Baha Men,1st,R&B,91,Who Let The Dogs Out,3:17,99.0
Baha Men,20th,R&B,91,Who Let The Dogs Out,3:17,84.0
Baha Men,2nd,R&B,91,Who Let The Dogs Out,3:17,92.0
Baha Men,3rd,R&B,91,Who Let The Dogs Out,3:17,85.0
Baha Men,4th,R&B,91,Who Let The Dogs Out,3:17,76.0
Baha Men,5th,R&B,91,Who Let The Dogs Out,3:17,65.0
Baha Men,6th,R&B,91,Who Let The Dogs Out,3:17,54.0
Baha Men,7th,R&B,91,Who Let The Dogs Out,3:17,61.0
Baha Men,8th,R&B,91,Who Let The Dogs Out,3:17,58.0
Baha Men,9th,R&B,91,Who Let The Dogs Out,3:17,54.0
Barenaked Ladies,10th,Rock,77,Pinch Me,3:46,25.0
Barenaked Ladies,11th,Rock,77,Pinch Me,3:46,16.0
Barenaked Ladies,12th,Rock,77,Pinch Me,3:46,15.0
Barenaked Ladies,13th,Rock,77,Pinch Me,3:46,15.0
Barenaked Ladies,14th,Rock,77,Pinch Me,3:46,19.0
Barenaked Ladies,15th,Rock,77,Pinch Me,3:46,19.0
Barenaked Ladies,16th,Rock,77,Pinch Me,3:46,20.0
Barenaked Ladies,17th,Rock,77,Pinch Me,3:46,22.0
Barenaked Ladies,18th,Rock,77,Pinch Me,3:46,20.0
Barenaked Ladies,19th,Rock,77,Pinch Me,3:46,21.0
Barenaked Ladies,1st,Rock,77,Pinch Me,3:46,77.0
Barenaked Ladies,20th,Rock,77,Pinch Me,3:46,34.0
Barenaked Ladies,21st,Rock,77,Pinch Me,3:46,44.0
Barenaked Ladies,2nd,Rock,77,Pinch Me,3:46,76.0
Barenaked Ladies,3rd,Rock,77,Pinch Me,3:46,69.0
Barenaked Ladies,4th,Rock,77,Pinch Me,3:46,45.0
Barenaked Ladies,5th,Rock,77,Pinch Me,3:46,51.0
Barenaked Ladies,6th,Rock,77,Pinch Me,3:46,37.0
Barenaked Ladies,7th,Rock,77,Pinch Me,3:46,33.0
Barenaked Ladies,8th,Rock,77,Pinch Me,3:46,29.0
Barenaked Ladies,9th,Rock,77,Pinch Me,3:46,26.0
Beenie Man,10th,Reggae,42,Girls Dem Sugar,4:17,75.0
Beenie Man,11th,Reggae,42,Girls Dem Sugar,4:17,84.0
Beenie Man,12th,Reggae,42,Girls Dem Sugar,4:17,92.0
Beenie Man,13th,Reggae,42,Girls Dem Sugar,4:17,85.0
Beenie Man,14th,Reggae,42,Girls Dem Sugar,4:17,84.0
Beenie Man,15th,Reggae,42,Girls Dem Sugar,4:17,95.0
Beenie Man,1st,Reggae,42,Girls Dem Sugar,4:17,72.0
Beenie Man,2nd,Reggae,42,Girls Dem Sugar,4:17,72.0
Beenie Man,3rd,Reggae,42,Girls Dem Sugar,4:17,63.0
Beenie Man,4th,Reggae,42,Girls Dem Sugar,4:17,56.0
Beenie Man,5th,Reggae,42,Girls Dem Sugar,4:17,62.0
Beenie Man,6th,Reggae,42,Girls Dem Sugar,4:17,63.0
Beenie Man,7th,Reggae,42,Girls Dem Sugar,4:17,54.0
Beenie Man,8th,Reggae,42,Girls Dem Sugar,4:17,60.0
Beenie Man,9th,Reggae,42,Girls Dem Sugar,4:17,69.0
Before Dark,1st,Rock,28,Monica,4:04,95.0
Before Dark,2nd,Rock,28,Monica,4:04,87.0
Before Dark,3rd,Rock,28,Monica,4:04,80.0
Before Dark,4th,Rock,28,Monica,4:04,80.0
Before Dark,5th,Rock,28,Monica,4:04,77.0
Before Dark,6th,Rock,28,Monica,4:04,87.0
Before Dark,7th,Rock,28,Monica,4:04,91.0
Before Dark,8th,Rock,28,Monica,4:04,91.0
Before Dark,9th,Rock,28,Monica,4:04,100.0
"Bega, Lou",1st,Rock,7,Tricky Tricky ,3:23,75.0
"Bega, Lou",2nd,Rock,7,Tricky Tricky ,3:23,74.0
"Bega, Lou",3rd,Rock,7,Tricky Tricky ,3:23,87.0
Big Punisher,10th,Rap,14,It's So Hard,3:25,84.0
Big Punisher,11th,Rap,14,It's So Hard,3:25,90.0
Big Punisher,12th,Rap,14,It's So Hard,3:25,88.0
Big Punisher,13th,Rap,14,It's So Hard,3:25,94.0
Big Punisher,14th,Rap,14,It's So Hard,3:25,98.0
Big Punisher,15th,Rap,14,It's So Hard,3:25,100.0
Big Punisher,1st,Rap,14,It's So Hard,3:25,96.0
Big Punisher,2nd,Rap,14,It's So Hard,3:25,87.0
Big Punisher,3rd,Rap,14,It's So Hard,3:25,75.0
Big Punisher,4th,Rap,14,It's So Hard,3:25,79.0
Big Punisher,5th,Rap,14,It's So Hard,3:25,81.0
Big Punisher,6th,Rap,14,It's So Hard,3:25,81.0
Big Punisher,7th,Rap,14,It's So Hard,3:25,76.0
Big Punisher,8th,Rap,14,It's So Hard,3:25,76.0
Big Punisher,9th,Rap,14,It's So Hard,3:25,78.0
Black Rob,10th,Rap,42,Whoa!,4:04,58.0
Black Rob,11th,Rap,42,Whoa!,4:04,54.0
Black Rob,12th,Rap,42,Whoa!,4:04,57.0
Black Rob,13th,Rap,42,Whoa!,4:04,70.0
Black Rob,14th,Rap,42,Whoa!,4:04,85.0
Black Rob,15th,Rap,42,Whoa!,4:04,84.0
Black Rob,16th,Rap,42,Whoa!,4:04,93.0
Black Rob,17th,Rap,42,Whoa!,4:04,97.0
Black Rob,1st,Rap,42,Whoa!,4:04,78.0
Black Rob,2nd,Rap,42,Whoa!,4:04,59.0
Black Rob,3rd,Rap,42,Whoa!,4:04,53.0
Black Rob,4th,Rap,42,Whoa!,4:04,52.0
Black Rob,5th,Rap,42,Whoa!,4:04,47.0
Black Rob,6th,Rap,42,Whoa!,4:04,46.0
Black Rob,7th,Rap,42,Whoa!,4:04,43.0
Black Rob,8th,Rap,42,Whoa!,4:04,47.0
Black Rob,9th,Rap,42,Whoa!,4:04,47.0
"Black, Clint",10th,Country,56,Been There,5:28,44.0
"Black, Clint",11th,Country,56,Been There,5:28,44.0
"Black, Clint",12th,Country,56,Been There,5:28,55.0
"Black, Clint",13th,Country,56,Been There,5:28,53.0
"Black, Clint",14th,Country,56,Been There,5:28,53.0
"Black, Clint",15th,Country,56,Been There,5:28,63.0
"Black, Clint",16th,Country,56,Been There,5:28,84.0
"Black, Clint",17th,Country,56,Been There,5:28,85.0
"Black, Clint",18th,Country,56,Been There,5:28,87.0
"Black, Clint",19th,Country,56,Been There,5:28,95.0
"Black, Clint",1st,Country,56,Been There,5:28,87.0
"Black, Clint",20th,Country,56,Been There,5:28,100.0
"Black, Clint",2nd,Country,56,Been There,5:28,73.0
"Black, Clint",3rd,Country,56,Been There,5:28,62.0
"Black, Clint",4th,Country,56,Been There,5:28,58.0
"Black, Clint",5th,Country,56,Been There,5:28,58.0
"Black, Clint",6th,Country,56,Been There,5:28,57.0
"Black, Clint",7th,Country,56,Been There,5:28,51.0
"Black, Clint",8th,Country,56,Been There,5:28,47.0
"Black, Clint",9th,Country,56,Been There,5:28,44.0
Blaque,10th,Pop,91,Bring It All To Me,3:46,9.0
Blaque,11th,Pop,91,Bring It All To Me,3:46,9.0
Blaque,12th,Pop,91,Bring It All To Me,3:46,9.0
Blaque,13th,Pop,91,Bring It All To Me,3:46,10.0
Blaque,14th,Pop,91,Bring It All To Me,3:46,5.0
Blaque,15th,Pop,91,Bring It All To Me,3:46,5.0
Blaque,16th,Pop,91,Bring It All To Me,3:46,6.0
Blaque,17th,Pop,91,Bring It All To Me,3:46,8.0
Blaque,18th,Pop,91,Bring It All To Me,3:46,9.0
Blaque,19th,Pop,91,Bring It All To Me,3:46,15.0
Blaque,1st,Pop,91,Bring It All To Me,3:46,73.0
Blaque,20th,Pop,91,Bring It All To Me,3:46,15.0
Blaque,21st,Pop,91,Bring It All To Me,3:46,18.0
Blaque,22nd,Pop,91,Bring It All To Me,3:46,17.0
Blaque,23rd,Pop,91,Bring It All To Me,3:46,18.0
Blaque,24th,Pop,91,Bring It All To Me,3:46,19.0
Blaque,25th,Pop,91,Bring It All To Me,3:46,19.0
Blaque,26th,Pop,91,Bring It All To Me,3:46,22.0
Blaque,27th,Pop,91,Bring It All To Me,3:46,26.0
Blaque,28th,Pop,91,Bring It All To Me,3:46,32.0
Blaque,29th,Pop,91,Bring It All To Me,3:46,42.0
Blaque,2nd,Pop,91,Bring It All To Me,3:46,63.0
Blaque,3rd,Pop,91,Bring It All To Me,3:46,50.0
Blaque,4th,Pop,91,Bring It All To Me,3:46,42.0
Blaque,5th,Pop,91,Bring It All To Me,3:46,24.0
Blaque,6th,Pop,91,Bring It All To Me,3:46,19.0
Blaque,7th,Pop,91,Bring It All To Me,3:46,17.0
Blaque,8th,Pop,91,Bring It All To Me,3:46,14.0
Blaque,9th,Pop,91,Bring It All To Me,3:46,11.0
"Blige, Mary J.",10th,Rock,28,Give Me You,5:00,100.0
"Blige, Mary J.",10th,Rock,70,Deep Inside,5:26,67.0
"Blige, Mary J.",11th,Rock,70,Deep Inside,5:26,63.0
"Blige, Mary J.",12th,Rock,70,Deep Inside,5:26,67.0
"Blige, Mary J.",13th,Rock,70,Deep Inside,5:26,75.0
"Blige, Mary J.",14th,Rock,70,Deep Inside,5:26,85.0
"Blige, Mary J.",15th,Rock,70,Deep Inside,5:26,94.0
"Blige, Mary J.",1st,Rock,28,Give Me You,5:00,97.0
"Blige, Mary J.",1st,Rock,70,Deep Inside,5:26,83.0
"Blige, Mary J.",2nd,Rock,28,Give Me You,5:00,94.0
"Blige, Mary J.",2nd,Rock,70,Deep Inside,5:26,80.0
"Blige, Mary J.",3rd,Rock,28,Give Me You,5:00,77.0
"Blige, Mary J.",3rd,Rock,70,Deep Inside,5:26,80.0
"Blige, Mary J.",4th,Rock,28,Give Me You,5:00,76.0
"Blige, Mary J.",4th,Rock,70,Deep Inside,5:26,75.0
"Blige, Mary J.",5th,Rock,28,Give Me You,5:00,68.0
"Blige, Mary J.",5th,Rock,70,Deep Inside,5:26,75.0
"Blige, Mary J.",6th,Rock,28,Give Me You,5:00,77.0
"Blige, Mary J.",6th,Rock,70,Deep Inside,5:26,73.0
"Blige, Mary J.",7th,Rock,28,Give Me You,5:00,89.0
"Blige, Mary J.",7th,Rock,70,Deep Inside,5:26,64.0
"Blige, Mary J.",8th,Rock,28,Give Me You,5:00,90.0
"Blige, Mary J.",8th,Rock,70,Deep Inside,5:26,64.0
"Blige, Mary J.",9th,Rock,70,Deep Inside,5:26,65.0
Blink-182,10th,Rock,77,All The Small Things,2:52,15.0
Blink-182,11th,Rock,77,All The Small Things,2:52,7.0
Blink-182,12th,Rock,77,All The Small Things,2:52,6.0
Blink-182,13th,Rock,77,All The Small Things,2:52,8.0
Blink-182,14th,Rock,77,All The Small Things,2:52,8.0
Blink-182,15th,Rock,77,All The Small Things,2:52,9.0
Blink-182,16th,Rock,77,All The Small Things,2:52,11.0
Blink-182,17th,Rock,77,All The Small Things,2:52,14.0
Blink-182,18th,Rock,77,All The Small Things,2:52,16.0
Blink-182,19th,Rock,77,All The Small Things,2:52,18.0
Blink-182,1st,Rock,77,All The Small Things,2:52,89.0
Blink-182,20th,Rock,77,All The Small Things,2:52,23.0
Blink-182,21st,Rock,77,All The Small Things,2:52,33.0
Blink-182,22nd,Rock,77,All The Small Things,2:52,41.0
Blink-182,23rd,Rock,77,All The Small Things,2:52,43.0
Blink-182,2nd,Rock,77,All The Small Things,2:52,76.0
Blink-182,3rd,Rock,77,All The Small Things,2:52,69.0
Blink-182,4th,Rock,77,All The Small Things,2:52,59.0
Blink-182,5th,Rock,77,All The Small Things,2:52,59.0
Blink-182,6th,Rock,77,All The Small Things,2:52,51.0
Blink-182,7th,Rock,77,All The Small Things,2:52,50.0
Blink-182,8th,Rock,77,All The Small Things,2:52,35.0
Blink-182,9th,Rock,77,All The Small Things,2:52,26.0
Bloodhound Gang,10th,R&B,28,The Bad Touch,4:20,92.0
Bloodhound Gang,11th,R&B,28,The Bad Touch,4:20,96.0
Bloodhound Gang,12th,R&B,28,The Bad Touch,4:20,98.0
Bloodhound Gang,1st,R&B,28,The Bad Touch,4:20,70.0
Bloodhound Gang,2nd,R&B,28,The Bad Touch,4:20,62.0
Bloodhound Gang,3rd,R&B,28,The Bad Touch,4:20,55.0
Bloodhound Gang,4th,R&B,28,The Bad Touch,4:20,55.0
Bloodhound Gang,5th,R&B,28,The Bad Touch,4:20,52.0
Bloodhound Gang,6th,R&B,28,The Bad Touch,4:20,57.0
Bloodhound Gang,7th,R&B,28,The Bad Touch,4:20,72.0
Bloodhound Gang,8th,R&B,28,The Bad Touch,4:20,80.0
Bloodhound Gang,9th,R&B,28,The Bad Touch,4:20,82.0
Bon Jovi,10th,Rock,49,It's My Life,3:44,34.0
Bon Jovi,11th,Rock,49,It's My Life,3:44,35.0
Bon Jovi,12th,Rock,49,It's My Life,3:44,34.0
Bon Jovi,13th,Rock,49,It's My Life,3:44,39.0
Bon Jovi,14th,Rock,49,It's My Life,3:44,44.0
Bon Jovi,15th,Rock,49,It's My Life,3:44,51.0
Bon Jovi,16th,Rock,49,It's My Life,3:44,58.0
Bon Jovi,17th,Rock,49,It's My Life,3:44,61.0
Bon Jovi,18th,Rock,49,It's My Life,3:44,84.0
Bon Jovi,19th,Rock,49,It's My Life,3:44,85.0
Bon Jovi,1st,Rock,49,It's My Life,3:44,64.0
Bon Jovi,20th,Rock,49,It's My Life,3:44,87.0
Bon Jovi,2nd,Rock,49,It's My Life,3:44,58.0
Bon Jovi,3rd,Rock,49,It's My Life,3:44,51.0
Bon Jovi,4th,Rock,49,It's My Life,3:44,51.0
Bon Jovi,5th,Rock,49,It's My Life,3:44,48.0
Bon Jovi,6th,Rock,49,It's My Life,3:44,45.0
Bon Jovi,7th,Rock,49,It's My Life,3:44,36.0
Bon Jovi,8th,Rock,49,It's My Life,3:44,33.0
Bon Jovi,9th,Rock,49,It's My Life,3:44,34.0
"Braxton, Toni",10th,Rock,35,Just Be A Man About It,4:10,38.0
"Braxton, Toni",10th,Rock,49,He Wasn't Man Enough,4:21,4.0
"Braxton, Toni",11th,Rock,35,Just Be A Man About It,4:10,50.0
"Braxton, Toni",11th,Rock,49,He Wasn't Man Enough,4:21,4.0
"Braxton, Toni",12th,Rock,35,Just Be A Man About It,4:10,53.0
"Braxton, Toni",12th,Rock,49,He Wasn't Man Enough,4:21,5.0
"Braxton, Toni",13th,Rock,35,Just Be A Man About It,4:10,53.0
"Braxton, Toni",13th,Rock,49,He Wasn't Man Enough,4:21,11.0
"Braxton, Toni",14th,Rock,35,Just Be A Man About It,4:10,63.0
"Braxton, Toni",14th,Rock,49,He Wasn't Man Enough,4:21,12.0
"Braxton, Toni",15th,Rock,35,Just Be A Man About It,4:10,65.0
"Braxton, Toni",15th,Rock,49,He Wasn't Man Enough,4:21,16.0
"Braxton, Toni",16th,Rock,35,Just Be A Man About It,4:10,72.0
"Braxton, Toni",16th,Rock,49,He Wasn't Man Enough,4:21,15.0
"Braxton, Toni",17th,Rock,35,Just Be A Man About It,4:10,79.0
"Braxton, Toni",17th,Rock,49,He Wasn't Man Enough,4:21,14.0
"Braxton, Toni",18th,Rock,35,Just Be A Man About It,4:10,84.0
"Braxton, Toni",18th,Rock,49,He Wasn't Man Enough,4:21,14.0
"Braxton, Toni",19th,Rock,35,Just Be A Man About It,4:10,89.0
"Braxton, Toni",19th,Rock,49,He Wasn't Man Enough,4:21,12.0
"Braxton, Toni",1st,Rock,0,Spanish Guitar,4:24,98.0
"Braxton, Toni",1st,Rock,35,Just Be A Man About It,4:10,76.0
"Braxton, Toni",1st,Rock,49,He Wasn't Man Enough,4:21,63.0
"Braxton, Toni",20th,Rock,35,Just Be A Man About It,4:10,90.0
"Braxton, Toni",20th,Rock,49,He Wasn't Man Enough,4:21,10.0
"Braxton, Toni",21st,Rock,49,He Wasn't Man Enough,4:21,11.0
"Braxton, Toni",22nd,Rock,49,He Wasn't Man Enough,4:21,13.0
"Braxton, Toni",23rd,Rock,49,He Wasn't Man Enough,4:21,13.0
"Braxton, Toni",24th,Rock,49,He Wasn't Man Enough,4:21,13.0
"Braxton, Toni",25th,Rock,49,He Wasn't Man Enough,4:21,15.0
"Braxton, Toni",26th,Rock,49,He Wasn't Man Enough,4:21,16.0
"Braxton, Toni",27th,Rock,49,He Wasn't Man Enough,4:21,14.0
"Braxton, Toni",28th,Rock,49,He Wasn't Man Enough,4:21,13.0
"Braxton, Toni",29th,Rock,49,He Wasn't Man Enough,4:21,17.0
"Braxton, Toni",2nd,Rock,0,Spanish Guitar,4:24,98.0
"Braxton, Toni",2nd,Rock,35,Just Be A Man About It,4:10,69.0
"Braxton, Toni",2nd,Rock,49,He Wasn't Man Enough,4:21,55.0
"Braxton, Toni",30th,Rock,49,He Wasn't Man Enough,4:21,19.0
"Braxton, Toni",31st,Rock,49,He Wasn't Man Enough,4:21,23.0
"Braxton, Toni",32nd,Rock,49,He Wasn't Man Enough,4:21,29.0
"Braxton, Toni",33rd,Rock,49,He Wasn't Man Enough,4:21,37.0
"Braxton, Toni",34th,Rock,49,He Wasn't Man Enough,4:21,33.0
"Braxton, Toni",35th,Rock,49,He Wasn't Man Enough,4:21,34.0
"Braxton, Toni",36th,Rock,49,He Wasn't Man Enough,4:21,41.0
"Braxton, Toni",37th,Rock,49,He Wasn't Man Enough,4:21,48.0
"Braxton, Toni",3rd,Rock,0,Spanish Guitar,4:24,98.0
"Braxton, Toni",3rd,Rock,35,Just Be A Man About It,4:10,51.0
"Braxton, Toni",3rd,Rock,49,He Wasn't Man Enough,4:21,48.0
"Braxton, Toni",4th,Rock,35,Just Be A Man About It,4:10,42.0
"Braxton, Toni",4th,Rock,49,He Wasn't Man Enough,4:21,39.0
"Braxton, Toni",5th,Rock,35,Just Be A Man About It,4:10,37.0
"Braxton, Toni",5th,Rock,49,He Wasn't Man Enough,4:21,35.0
"Braxton, Toni",6th,Rock,35,Just Be A Man About It,4:10,32.0
"Braxton, Toni",6th,Rock,49,He Wasn't Man Enough,4:21,24.0
"Braxton, Toni",7th,Rock,35,Just Be A Man About It,4:10,32.0
"Braxton, Toni",7th,Rock,49,He Wasn't Man Enough,4:21,3.0
"Braxton, Toni",8th,Rock,35,Just Be A Man About It,4:10,34.0
"Braxton, Toni",8th,Rock,49,He Wasn't Man Enough,4:21,2.0
"Braxton, Toni",9th,Rock,35,Just Be A Man About It,4:10,34.0
"Braxton, Toni",9th,Rock,49,He Wasn't Man Enough,4:21,2.0
"Brock, Chad",10th,Country,84,Yes!,3:22,31.0
"Brock, Chad",11th,Country,84,Yes!,3:22,28.0
"Brock, Chad",12th,Country,84,Yes!,3:22,27.0
"Brock, Chad",13th,Country,84,Yes!,3:22,22.0
